"mb_sex","age","majorNm","license","hope_license"
"2","22",정보통계학과,"멀티미디어콘텐츠제작전문가,컴퓨터시스템응용기술사,정보관리기술사,사무자동화산업기사",정보기기운용기능사
"2","53",관현악과,"이용사,미용장,미용사(피부),이용장",스포츠경영관리사
"2","8",정보통계학과,"정보처리기능사,정보관리기술사,컴퓨터시스템응용기술사,정보처리산업기사",멀티미디어콘텐츠제작전문가
"1","44",정밀화학과,"위험물기능사,정밀화학기사,화공기사,화공기술사",화약류제조기사
"2","44",독어독문학과,"관광통역안내사(말레이/인도네시아어),관광통역안내사(영어),관광통역안내사(불어),관광통역안내사(중국어)",관광통역안내사(이탈리아어)
"2","62",공예디자인학과,"컴퓨터그래픽스운용기능사,컬러리스트기사,제품디자인기사,시각디자인기사",제품응용모델링기능사
"1","33",대기과학과,"농림토양평가관리산업기사,수질환경기사,온실가스관리기사,대기환경산업기사",신재생에너지발전설비기사(태양광)
"2","26",경찰경호과,"침투비파괴검사기사,화재감식평가산업기사,방재기사,소방설비기사(기계분야)",건설안전기사
"2","43",신재생에너지과,"정보관리기술사,전자계산기조직응용기사,정보처리기사,정보처리산업기사",사무자동화산업기사
"2","14",기계과,"자동차보수도장기능사,자동차차체수리기능사,그린전동자동차기사,승강기기능사",프레스금형설계기사
"2","19",디지털전자과,"사무자동화산업기사,전자계산기조직응용기사,멀티미디어콘텐츠제작전문가,정보처리기능사",전자계산기조직응용기사
"1","43",전산통계학과,"전자기기기능사,반도체설계산업기사,철도신호산업기사,로봇소프트웨어개발기사",로봇소프트웨어개발기사
"1","56",신재생에너지과,"정보기기운용기능사,전자계산기조직응용기사,정보관리기술사,멀티미디어콘텐츠제작전문가",정보처리기능사
"1","13",컴퓨터공학과,"사무자동화산업기사,전자계산기조직응용기사,정보처리기사,컴퓨터시스템응용기술사",정보관리기술사
"1","60",관광크루즈승무원과,"스포츠경영관리사,미용사(메이크업),미용사(네일),미용장",미용사(메이크업)
"1","46",골프학과,"이용장,미용사(메이크업),스포츠경영관리사,미용장",미용사(메이크업)
"1","58",드론교통공학과,"정보처리기능사,멀티미디어콘텐츠제작전문가,컴퓨터시스템응용기술사,정보처리산업기사",정보처리산업기사
"2","10",프랑스어문학과,"관광통역안내사(중국어),관광통역안내사(말레이/인도네시아어),관광통역안내사(독어),관광통역안내사(일본어)",관광통역안내사(이탈리아어)
"1","34",생화학과,"화약류제조산업기사,위험물기능사,정밀화학기사,바이오화학제품제조기사",화학분석기능사
"2","25",프랑스언어문화학과,"관광통역안내사(영어),관광통역안내사(스페인어),관광통역안내사(일본어),관광통역안내사(이탈리아어)",관광통역안내사(스페인어)
"2","58",화공생명학과,"화공기술사,정밀화학기사,바이오화학제품제조기사,화약류제조기사",화학분석기능사
"2","30",스마트IT학과,"정보처리기사,컴퓨터시스템응용기술사,정보기기운용기능사,멀티미디어콘텐츠제작전문가",정보처리기사
"2","11",국악과,"시각디자인산업기사,제품응용모델링기능사,컬러리스트산업기사,웹디자인기능사",컬러리스트산업기사
"2","24",호텔관광과,"사회조사분석사1급,포장기술사,품질경영기사,품질관리기술사",품질경영산업기사
"2","44",미래에너지공학과,"소음진동기술사,자연생태복원기사,신재생에너지발전설비기사(태양광),신재생에너지발전설비산업기사(태양광)",수질환경기사
"2","10",화학공학교육과,"위험물기능장,화학분석기능사,바이오화학제품제조산업기사,화공기술사",화학분석기사
"1","54",그리스·불가리아학과,"관광통역안내사(중국어),관광통역안내사(태국어),관광통역안내사(일본어),관광통역안내사(독어)",관광통역안내사(스페인어)
"1","33",교통공학과,"굴삭기운전기능사,응용지질기사,배관기능사,콘크리트산업기사",천공기운전기능사
"2","35",방사선학과,"가스기사,자기비파괴검사기능사,침투비파괴검사기사,건설안전산업기사",비파괴검사기술사
"2","63",미용예술과,"제품디자인기술사,제품디자인기사,컬러리스트산업기사,컴퓨터그래픽스운용기능사",제품디자인기사
"1","47",환경보건학과,"에너지관리산업기사,광산환경기능사,생물분류기사(동물),토양환경기술사",에너지관리산업기사
"2","16",관광경영학과,"미용장,미용사(메이크업),스포츠경영관리사,이용장",미용사(일반)
"2","39",신소재공학과,"소음진동산업기사,자연생태복원기사,수질관리기술사,신재생에너지발전설비기능사(태양광)",에너지관리기능사
"1","46",융합소프트웨어학과,"정보관리기술사,정보처리산업기사,컴퓨터시스템응용기술사,멀티미디어콘텐츠제작전문가",정보관리기술사
"1","12",정보보호학과,"정보기기운용기능사,정보처리기사,멀티미디어콘텐츠제작전문가,정보처리기능사",정보기기운용기능사
"1","39",무용예술학과,"제품디자인기술사,제품응용모델링기능사,시각디자인산업기사,컬러리스트기사",제품응용모델링기능사
"1","62",가정교육과,"1급 청소년상담사,2급 청소년지도사,임상심리사2급,임상심리사1급","1급 청소년지도사"
"2","39",대기환경과학과,"수질관리기술사,환경기능사,에너지관리기사,대기관리기술사",환경위해관리기사
"1","41",도시사회학과,"건축산업기사,해양환경기사,천공기운전기능사,철도기술사",콘크리트기사
"2","17",독일언어문화학과,"관광통역안내사(중국어),관광통역안내사(불어),관광통역안내사(러시아어),관광통역안내사(베트남어)",관광통역안내사(말레이/인도네시아어)
"1","18",기계융합공학과,"조선기술사,사출금형설계기사,차량기술사,반도체장비유지보수기능사",기계설계산업기사
"1","33",화학교육과,"화학분석기사,바이오화학제품제조산업기사,바이오화학제품제조기사,정밀화학기사",위험물기능사
"2","43",화장품·향수전공,"화공기술사,화학분석기능사,위험물기능장,바이오화학제품제조기사",화공기술사
"1","21",생명시스템학과,"바이오화학제품제조기사,위험물산업기사,화공기술사,화약류제조기사",정밀화학기사
"1","33",컴퓨터시스템공학과,"멀티미디어콘텐츠제작전문가,정보기기운용기능사,정보처리기능사,정보처리산업기사",정보관리기술사
"1","17",도시계획부동산학과,"방수기능사,항공사진기능사,거푸집기능사,잠수산업기사",건설재료시험기능사
"1","21",환경시스템공학과,"폐기물처리산업기사,환경위해관리기사,폐기물처리기술사,자연환경관리기술사",수질환경산업기사
"2","13",방사선학과,"화재감식평가기사,침투비파괴검사기능사,초음파비파괴검사기능사,초음파비파괴검사기사",가스기술사
"1","51",카지노과,"제품응용모델링기능사,제품디자인산업기사,컬러리스트기사,시각디자인기사",제품디자인기술사
"2","14",경찰경호과,"침투비파괴검사기능사,방사선비파괴검사산업기사,산업위생관리기사,침투비파괴검사기사",초음파비파괴검사산업기사
"2","29",국방과학기술학과,"멀티미디어콘텐츠제작전문가,정보처리산업기사,전자계산기조직응용기사,사무자동화산업기사",정보처리기사
"2","32",산림자원학과,"화훼장식기사,종자기능사,유기농업산업기사,유기농업기능사",종자기능사
"2","26",교통시스템공학과,"도로및공항기술사,목재창호기능사,방수기능사,조적기능사",지게차운전기능사
"2","36",환경과학과,"수질관리기술사,에너지관리기능사,수질환경산업기사,토양환경기술사",기상기사
"2","36",농업경제학과,"품질관리기술사,품질경영기사,소비자전문상담사1급,컨벤션기획사1급",소비자전문상담사1급
"2","53",가정관리학과,"1급 청소년상담사,3급 청소년상담사,임상심리사2급,3급 청소년지도사","2급 청소년지도사"
"1","23",화학공학과,"정밀화학기사,위험물기능사,바이오화학제품제조산업기사,화공기술사",화약류제조산업기사
"2","26",게임제작과,"멀티미디어콘텐츠제작전문가,컴퓨터시스템응용기술사,정보관리기술사,정보처리기능사",정보처리산업기사
"1","45",교육학과,"2급 청소년상담사,1급 청소년지도사,1급 청소년상담사,임상심리사1급","1급 청소년지도사"
"1","38",전기제어과,"로봇기구개발기사,반도체설계기사,철도신호산업기사,전기기사",전기기능사
